contig_length	plasmid_score	seed_score	plasmids_with_seed	false_seeds	plasmids_without_seed
1850	0.17	-3	5	8	0
1850	0.18	-3	5	8	0
1850	0.19	-3	5	8	0
1850	0.2	-3	5	8	0
1850	0.21	-3	5	8	0
1850	0.22	-3	5	8	0
1850	0.23	-3	5	8	0
1850	0.24	-3	5	8	0
1850	0.25	-3	5	8	0
1850	0.26	-3	5	8	0
1850	0.27	-2	5	7	0
1850	0.28	-2	5	7	0
1850	0.29	-2	5	7	0
1850	0.3	-2	5	7	0
1850	0.31	-2	5	7	0
1850	0.32	-2	5	7	0
1850	0.33	-2	5	7	0
1850	0.34	-2	5	7	0
1850	0.35	-2	5	7	0
1850	0.36	-2	5	7	0
1850	0.37	-2	5	7	0
1850	0.38	-2	5	7	0
1850	0.39	-2	5	7	0
1850	0.4	-2	5	7	0
1850	0.41	-1	5	6	0
1850	0.42	0	5	5	0
1850	0.43	0	5	5	0
1850	0.44	0	5	5	0
1850	0.45	0	5	5	0
1850	0.46	0	5	5	0
1850	0.47	0	5	5	0
1850	0.48	1	5	4	0
1850	0.49	1	5	4	0
1850	0.5	1	5	4	0
1850	0.51	1	5	4	0
1850	0.52	1	5	4	0
1850	0.53	1	5	4	0
1850	0.54	1	5	4	0
1850	0.55	1	5	4	0
1850	0.56	1	5	4	0
1850	0.57	1	5	4	0
1850	0.58	1	5	4	0
1850	0.59	1	5	4	0
1850	0.6	1	5	4	0
1850	0.61	1	5	4	0
1850	0.62	1	5	4	0
1850	0.63	1	5	4	0
1850	0.64	1	5	4	0
1850	0.65	1	5	4	0
1850	0.66	1	5	4	0
1850	0.67	1	5	4	0
1850	0.68	1	5	4	0
1850	0.69	1	5	4	0
1850	0.7	1	5	4	0
1850	0.71	1	5	4	0
1850	0.72	1	5	4	0
1850	0.73	2	5	3	0
1850	0.74	2	5	3	0
1850	0.75	2	5	3	0
1850	0.76	2	5	3	0
1850	0.77	2	5	3	0
1850	0.78	2	5	3	0
1850	0.79	2	5	3	0
1850	0.8	2	5	3	0
1850	0.81	2	5	3	0
1850	0.82	2	5	3	0
1850	0.83	2	5	3	0
1850	0.84	2	5	3	0
1850	0.85	2	5	3	0
1850	0.86	2	5	3	0
1850	0.87	2	5	3	0
1850	0.88	2	5	3	0
1850	0.89	2	5	3	0
1850	0.9	2	5	3	0
1850	0.91	2	5	3	0
1850	0.92	2	5	3	0
1850	0.93	0	3	3	2
1850	0.94	-1	1	2	4
1850	0.95	0	1	1	4
1850	0.96	0	1	1	4
1850	0.97	0	1	1	4
1850	0.98	0	1	1	4
1850	0.99	-1	0	1	5
1850	1.0	-1	0	1	5
1900	0.01	-8	5	13	0
1900	0.02	-5	5	10	0
1900	0.03	-5	5	10	0
1900	0.04	-4	5	9	0
1900	0.05	-4	5	9	0
1900	0.06	-4	5	9	0
1900	0.07	-3	5	8	0
1900	0.08	-3	5	8	0
1900	0.09	-3	5	8	0
1900	0.1	-3	5	8	0
1900	0.11	-3	5	8	0
1900	0.12	-3	5	8	0
1900	0.13	-3	5	8	0
1900	0.14	-3	5	8	0
1900	0.15	-3	5	8	0
1900	0.16	-3	5	8	0
1900	0.17	-3	5	8	0
1900	0.18	-3	5	8	0
1900	0.19	-3	5	8	0
1900	0.2	-3	5	8	0
1900	0.21	-3	5	8	0
1900	0.22	-3	5	8	0
1900	0.23	-3	5	8	0
1900	0.24	-3	5	8	0
1900	0.25	-3	5	8	0
1900	0.26	-3	5	8	0
1900	0.27	-2	5	7	0
1900	0.28	-2	5	7	0
1900	0.29	-2	5	7	0
1900	0.3	-2	5	7	0
1900	0.31	-2	5	7	0
1900	0.32	-2	5	7	0
1900	0.33	-2	5	7	0
1900	0.34	-2	5	7	0
1900	0.35	-2	5	7	0
1900	0.36	-2	5	7	0
1900	0.37	-2	5	7	0
1900	0.38	-2	5	7	0
1900	0.39	-2	5	7	0
1900	0.4	-2	5	7	0
1900	0.41	-1	5	6	0
1900	0.42	0	5	5	0
1900	0.43	0	5	5	0
1900	0.44	0	5	5	0
1900	0.45	0	5	5	0
1900	0.46	0	5	5	0
1900	0.47	0	5	5	0
1900	0.48	1	5	4	0
1900	0.49	1	5	4	0
1900	0.5	1	5	4	0
1900	0.51	1	5	4	0
1900	0.52	1	5	4	0
1900	0.53	1	5	4	0
1900	0.54	1	5	4	0
1900	0.55	1	5	4	0
1900	0.56	1	5	4	0
1900	0.57	1	5	4	0
1900	0.58	1	5	4	0
1900	0.59	1	5	4	0
1900	0.6	1	5	4	0
1900	0.61	1	5	4	0
1900	0.62	1	5	4	0
1900	0.63	1	5	4	0
1900	0.64	1	5	4	0
1900	0.65	1	5	4	0
1900	0.66	1	5	4	0
1900	0.67	1	5	4	0
1900	0.68	1	5	4	0
1900	0.69	1	5	4	0
1900	0.7	1	5	4	0
1900	0.71	1	5	4	0
1900	0.72	1	5	4	0
1900	0.73	2	5	3	0
1900	0.74	2	5	3	0
1900	0.75	2	5	3	0
1900	0.76	2	5	3	0
1900	0.77	2	5	3	0
1900	0.78	2	5	3	0
1900	0.79	2	5	3	0
1900	0.8	2	5	3	0
1900	0.81	2	5	3	0
1900	0.82	2	5	3	0
1900	0.83	2	5	3	0
1900	0.84	2	5	3	0
1900	0.85	2	5	3	0
1900	0.86	2	5	3	0
1900	0.87	2	5	3	0
1900	0.88	2	5	3	0
1900	0.89	2	5	3	0
1900	0.9	2	5	3	0
1900	0.91	2	5	3	0
1900	0.92	2	5	3	0
1900	0.93	0	3	3	2
1900	0.94	-1	1	2	4
1900	0.95	0	1	1	4
1900	0.96	0	1	1	4
1900	0.97	0	1	1	4
1900	0.98	0	1	1	4
1900	0.99	-1	0	1	5
1900	1.0	-1	0	1	5
1950	0.01	-8	5	13	0
1950	0.02	-5	5	10	0
1950	0.03	-5	5	10	0
1950	0.04	-4	5	9	0
1950	0.05	-4	5	9	0
1950	0.06	-4	5	9	0
1950	0.07	-3	5	8	0
1950	0.08	-3	5	8	0
1950	0.09	-3	5	8	0
1950	0.1	-3	5	8	0
1950	0.11	-3	5	8	0
1950	0.12	-3	5	8	0
1950	0.13	-3	5	8	0
1950	0.14	-3	5	8	0
1950	0.15	-3	5	8	0
1950	0.16	-3	5	8	0
1950	0.17	-3	5	8	0
1950	0.18	-3	5	8	0
1950	0.19	-3	5	8	0
1950	0.2	-3	5	8	0
1950	0.21	-3	5	8	0
1950	0.22	-3	5	8	0
1950	0.23	-3	5	8	0
1950	0.24	-3	5	8	0
1950	0.25	-3	5	8	0
1950	0.26	-3	5	8	0
1950	0.27	-2	5	7	0
1950	0.28	-2	5	7	0
1950	0.29	-2	5	7	0
1950	0.3	-2	5	7	0
1950	0.31	-2	5	7	0
1950	0.32	-2	5	7	0
1950	0.33	-2	5	7	0
1950	0.34	-2	5	7	0
1950	0.35	-2	5	7	0
1950	0.36	-2	5	7	0
1950	0.37	-2	5	7	0
1950	0.38	-2	5	7	0
1950	0.39	-2	5	7	0
1950	0.4	-2	5	7	0
1950	0.41	-1	5	6	0
1950	0.42	0	5	5	0
1950	0.43	0	5	5	0
1950	0.44	0	5	5	0
1950	0.45	0	5	5	0
1950	0.46	0	5	5	0
1950	0.47	0	5	5	0
1950	0.48	1	5	4	0
1950	0.49	1	5	4	0
1950	0.5	1	5	4	0
1950	0.51	1	5	4	0
1950	0.52	1	5	4	0
1950	0.53	1	5	4	0
1950	0.54	1	5	4	0
1950	0.55	1	5	4	0
1950	0.56	1	5	4	0
1950	0.57	1	5	4	0
1950	0.58	1	5	4	0
1950	0.59	1	5	4	0
1950	0.6	1	5	4	0
1950	0.61	1	5	4	0
1950	0.62	1	5	4	0
1950	0.63	1	5	4	0
1950	0.64	1	5	4	0
1950	0.65	1	5	4	0
1950	0.66	1	5	4	0
1950	0.67	1	5	4	0
1950	0.68	1	5	4	0
1950	0.69	1	5	4	0
1950	0.7	1	5	4	0
1950	0.71	1	5	4	0
1950	0.72	1	5	4	0
1950	0.73	2	5	3	0
1950	0.74	2	5	3	0
1950	0.75	2	5	3	0
1950	0.76	2	5	3	0
1950	0.77	2	5	3	0
1950	0.78	2	5	3	0
1950	0.79	2	5	3	0
1950	0.8	2	5	3	0
1950	0.81	2	5	3	0
1950	0.82	2	5	3	0
1950	0.83	2	5	3	0
1950	0.84	2	5	3	0
1950	0.85	2	5	3	0
1950	0.86	2	5	3	0
1950	0.87	2	5	3	0
1950	0.88	2	5	3	0
1950	0.89	2	5	3	0
1950	0.9	2	5	3	0
1950	0.91	2	5	3	0
1950	0.92	2	5	3	0
1950	0.93	0	3	3	2
1950	0.94	-1	1	2	4
1950	0.95	0	1	1	4
1950	0.96	0	1	1	4
1950	0.97	0	1	1	4
1950	0.98	0	1	1	4
1950	0.99	-1	0	1	5
1950	1.0	-1	0	1	5
2000	0.01	-8	5	13	0
2000	0.02	-5	5	10	0
2000	0.03	-5	5	10	0
2000	0.04	-4	5	9	0
2000	0.05	-4	5	9	0
2000	0.06	-4	5	9	0
2000	0.07	-3	5	8	0
2000	0.08	-3	5	8	0
2000	0.09	-3	5	8	0
2000	0.1	-3	5	8	0
2000	0.11	-3	5	8	0
2000	0.12	-3	5	8	0
2000	0.13	-3	5	8	0
2000	0.14	-3	5	8	0
2000	0.15	-3	5	8	0
2000	0.16	-3	5	8	0
2000	0.17	-3	5	8	0
2000	0.18	-3	5	8	0
2000	0.19	-3	5	8	0
2000	0.2	-3	5	8	0
2000	0.21	-3	5	8	0
2000	0.22	-3	5	8	0
2000	0.23	-3	5	8	0
2000	0.24	-3	5	8	0
2000	0.25	-3	5	8	0
2000	0.26	-3	5	8	0
2000	0.27	-2	5	7	0
2000	0.28	-2	5	7	0
2000	0.29	-2	5	7	0
2000	0.3	-2	5	7	0
2000	0.31	-2	5	7	0
2000	0.32	-2	5	7	0
2000	0.33	-2	5	7	0
2000	0.34	-2	5	7	0
2000	0.35	-2	5	7	0
2000	0.36	-2	5	7	0
2000	0.37	-2	5	7	0
2000	0.38	-2	5	7	0
2000	0.39	-2	5	7	0
2000	0.4	-2	5	7	0
2000	0.41	-1	5	6	0
2000	0.42	0	5	5	0
2000	0.43	0	5	5	0
2000	0.44	0	5	5	0
2000	0.45	0	5	5	0
2000	0.46	0	5	5	0
2000	0.47	0	5	5	0
2000	0.48	1	5	4	0
2000	0.49	1	5	4	0
2000	0.5	1	5	4	0
2000	0.51	1	5	4	0
2000	0.52	1	5	4	0
2000	0.53	1	5	4	0
2000	0.54	1	5	4	0
2000	0.55	1	5	4	0
2000	0.56	1	5	4	0
2000	0.57	1	5	4	0
2000	0.58	1	5	4	0
2000	0.59	1	5	4	0
2000	0.6	1	5	4	0
2000	0.61	1	5	4	0
2000	0.62	1	5	4	0
2000	0.63	1	5	4	0
2000	0.64	1	5	4	0
2000	0.65	1	5	4	0
2000	0.66	1	5	4	0
2000	0.67	1	5	4	0
2000	0.68	1	5	4	0
2000	0.69	1	5	4	0
2000	0.7	1	5	4	0
2000	0.71	1	5	4	0
2000	0.72	1	5	4	0
2000	0.73	2	5	3	0
2000	0.74	2	5	3	0
2000	0.75	2	5	3	0
2000	0.76	2	5	3	0
2000	0.77	2	5	3	0
2000	0.78	2	5	3	0
2000	0.79	2	5	3	0
2000	0.8	2	5	3	0
2000	0.81	2	5	3	0
2000	0.82	2	5	3	0
2000	0.83	2	5	3	0
2000	0.84	2	5	3	0
2000	0.85	2	5	3	0
2000	0.86	2	5	3	0
2000	0.87	2	5	3	0
2000	0.88	2	5	3	0
2000	0.89	2	5	3	0
2000	0.9	2	5	3	0
2000	0.91	2	5	3	0
2000	0.92	2	5	3	0
2000	0.93	0	3	3	2
2000	0.94	-1	1	2	4
2000	0.95	0	1	1	4
2000	0.96	0	1	1	4
2000	0.97	0	1	1	4
2000	0.98	0	1	1	4
2000	0.99	-1	0	1	5
2000	1.0	-1	0	1	5
2050	0.01	-8	5	13	0
2050	0.02	-5	5	10	0
2050	0.03	-5	5	10	0
2050	0.04	-4	5	9	0
2050	0.05	-4	5	9	0
2050	0.06	-4	5	9	0
2050	0.07	-3	5	8	0
2050	0.08	-3	5	8	0
2050	0.09	-3	5	8	0
2050	0.1	-3	5	8	0
2050	0.11	-3	5	8	0
2050	0.12	-3	5	8	0
2050	0.13	-3	5	8	0
2050	0.14	-3	5	8	0
2050	0.15	-3	5	8	0
2050	0.16	-3	5	8	0
2050	0.17	-3	5	8	0
2050	0.18	-3	5	8	0
2050	0.19	-3	5	8	0
2050	0.2	-3	5	8	0
2050	0.21	-3	5	8	0
2050	0.22	-3	5	8	0
2050	0.23	-3	5	8	0
2050	0.24	-3	5	8	0
2050	0.25	-3	5	8	0
2050	0.26	-3	5	8	0
2050	0.27	-2	5	7	0
2050	0.28	-2	5	7	0
2050	0.29	-2	5	7	0
2050	0.3	-2	5	7	0
2050	0.31	-2	5	7	0
2050	0.32	-2	5	7	0
2050	0.33	-2	5	7	0
2050	0.34	-2	5	7	0
2050	0.35	-2	5	7	0
2050	0.36	-2	5	7	0
2050	0.37	-2	5	7	0
2050	0.38	-2	5	7	0
2050	0.39	-2	5	7	0
2050	0.4	-2	5	7	0
2050	0.41	-1	5	6	0
2050	0.42	0	5	5	0
2050	0.43	0	5	5	0
2050	0.44	0	5	5	0
2050	0.45	0	5	5	0
2050	0.46	0	5	5	0
2050	0.47	0	5	5	0
2050	0.48	1	5	4	0
2050	0.49	1	5	4	0
2050	0.5	1	5	4	0
2050	0.51	1	5	4	0
2050	0.52	1	5	4	0
2050	0.53	1	5	4	0
2050	0.54	1	5	4	0
2050	0.55	1	5	4	0
2050	0.56	1	5	4	0
2050	0.57	1	5	4	0
2050	0.58	1	5	4	0
2050	0.59	1	5	4	0
2050	0.6	1	5	4	0
2050	0.61	1	5	4	0
2050	0.62	1	5	4	0
2050	0.63	1	5	4	0
2050	0.64	1	5	4	0
2050	0.65	1	5	4	0
2050	0.66	1	5	4	0
2050	0.67	1	5	4	0
2050	0.68	1	5	4	0
2050	0.69	1	5	4	0
2050	0.7	1	5	4	0
2050	0.71	1	5	4	0
2050	0.72	1	5	4	0
2050	0.73	2	5	3	0
2050	0.74	2	5	3	0
2050	0.75	2	5	3	0
2050	0.76	2	5	3	0
2050	0.77	2	5	3	0
2050	0.78	2	5	3	0
2050	0.79	2	5	3	0
2050	0.8	2	5	3	0
2050	0.81	2	5	3	0
2050	0.82	2	5	3	0
2050	0.83	2	5	3	0
2050	0.84	2	5	3	0
2050	0.85	2	5	3	0
2050	0.86	2	5	3	0
2050	0.87	2	5	3	0
2050	0.88	2	5	3	0
2050	0.89	2	5	3	0
2050	0.9	2	5	3	0
2050	0.91	2	5	3	0
2050	0.92	2	5	3	0
2050	0.93	0	3	3	2
2050	0.94	-1	1	2	4
2050	0.95	0	1	1	4
2050	0.96	0	1	1	4
2050	0.97	0	1	1	4
2050	0.98	0	1	1	4
2050	0.99	-1	0	1	5
2050	1.0	-1	0	1	5
2100	0.01	-8	5	13	0
2100	0.02	-5	5	10	0
2100	0.03	-5	5	10	0
2100	0.04	-4	5	9	0
2100	0.05	-4	5	9	0
2100	0.06	-4	5	9	0
2100	0.07	-3	5	8	0
2100	0.08	-3	5	8	0
2100	0.09	-3	5	8	0
2100	0.1	-3	5	8	0
2100	0.11	-3	5	8	0
2100	0.12	-3	5	8	0
2100	0.13	-3	5	8	0
2100	0.14	-3	5	8	0
2100	0.15	-3	5	8	0
2100	0.16	-3	5	8	0
2100	0.17	-3	5	8	0
2100	0.18	-3	5	8	0
2100	0.19	-3	5	8	0
2100	0.2	-3	5	8	0
2100	0.21	-3	5	8	0
2100	0.22	-3	5	8	0
2100	0.23	-3	5	8	0
2100	0.24	-3	5	8	0
2100	0.25	-3	5	8	0
2100	0.26	-3	5	8	0
2100	0.27	-2	5	7	0
2100	0.28	-2	5	7	0
2100	0.29	-2	5	7	0
2100	0.3	-2	5	7	0
2100	0.31	-2	5	7	0
2100	0.32	-2	5	7	0
2100	0.33	-2	5	7	0
2100	0.34	-2	5	7	0
2100	0.35	-2	5	7	0
2100	0.36	-2	5	7	0
2100	0.37	-2	5	7	0
2100	0.38	-2	5	7	0
2100	0.39	-2	5	7	0
2100	0.4	-2	5	7	0
2100	0.41	-1	5	6	0
2100	0.42	0	5	5	0
2100	0.43	0	5	5	0
2100	0.44	0	5	5	0
2100	0.45	0	5	5	0
2100	0.46	0	5	5	0
2100	0.47	0	5	5	0
2100	0.48	1	5	4	0
2100	0.49	1	5	4	0
2100	0.5	1	5	4	0
2100	0.51	1	5	4	0
2100	0.52	1	5	4	0
2100	0.53	1	5	4	0
2100	0.54	1	5	4	0
2100	0.55	1	5	4	0
2100	0.56	1	5	4	0
2100	0.57	1	5	4	0
2100	0.58	1	5	4	0
2100	0.59	1	5	4	0
2100	0.6	1	5	4	0
2100	0.61	1	5	4	0
2100	0.62	1	5	4	0
2100	0.63	1	5	4	0
2100	0.64	1	5	4	0
2100	0.65	1	5	4	0
2100	0.66	1	5	4	0
2100	0.67	1	5	4	0
2100	0.68	1	5	4	0
2100	0.69	1	5	4	0
2100	0.7	1	5	4	0
2100	0.71	1	5	4	0
2100	0.72	1	5	4	0
2100	0.73	2	5	3	0
2100	0.74	2	5	3	0
2100	0.75	2	5	3	0
2100	0.76	2	5	3	0
2100	0.77	2	5	3	0
2100	0.78	2	5	3	0
2100	0.79	2	5	3	0
2100	0.8	2	5	3	0
2100	0.81	2	5	3	0
2100	0.82	2	5	3	0
2100	0.83	2	5	3	0
2100	0.84	2	5	3	0
2100	0.85	2	5	3	0
2100	0.86	2	5	3	0
2100	0.87	2	5	3	0
2100	0.88	2	5	3	0
2100	0.89	2	5	3	0
2100	0.9	2	5	3	0
2100	0.91	2	5	3	0
2100	0.92	2	5	3	0
2100	0.93	0	3	3	2
2100	0.94	-1	1	2	4
2100	0.95	0	1	1	4
2100	0.96	0	1	1	4
2100	0.97	0	1	1	4
2100	0.98	0	1	1	4
2100	0.99	-1	0	1	5
2100	1.0	-1	0	1	5
2150	0.01	-8	5	13	0
2150	0.02	-5	5	10	0
2150	0.03	-5	5	10	0
2150	0.04	-4	5	9	0
2150	0.05	-4	5	9	0
2150	0.06	-4	5	9	0
2150	0.07	-3	5	8	0
2150	0.08	-3	5	8	0
2150	0.09	-3	5	8	0
2150	0.1	-3	5	8	0
2150	0.11	-3	5	8	0
2150	0.12	-3	5	8	0
2150	0.13	-3	5	8	0
2150	0.14	-3	5	8	0
2150	0.15	-3	5	8	0
2150	0.16	-3	5	8	0
2150	0.17	-3	5	8	0
2150	0.18	-3	5	8	0
2150	0.19	-3	5	8	0
2150	0.2	-3	5	8	0
2150	0.21	-3	5	8	0
2150	0.22	-3	5	8	0
2150	0.23	-3	5	8	0
2150	0.24	-3	5	8	0
2150	0.25	-3	5	8	0
2150	0.26	-3	5	8	0
2150	0.27	-2	5	7	0
2150	0.28	-2	5	7	0
2150	0.29	-2	5	7	0
2150	0.3	-2	5	7	0
2150	0.31	-2	5	7	0
2150	0.32	-2	5	7	0
2150	0.33	-2	5	7	0
2150	0.34	-2	5	7	0
2150	0.35	-2	5	7	0
2150	0.36	-2	5	7	0
2150	0.37	-2	5	7	0
2150	0.38	-2	5	7	0
2150	0.39	-2	5	7	0
2150	0.4	-2	5	7	0
2150	0.41	-1	5	6	0
2150	0.42	0	5	5	0
2150	0.43	0	5	5	0
2150	0.44	0	5	5	0
2150	0.45	0	5	5	0
2150	0.46	0	5	5	0
2150	0.47	0	5	5	0
2150	0.48	1	5	4	0
2150	0.49	1	5	4	0
2150	0.5	1	5	4	0
2150	0.51	1	5	4	0
2150	0.52	1	5	4	0
2150	0.53	1	5	4	0
2150	0.54	1	5	4	0
2150	0.55	1	5	4	0
2150	0.56	1	5	4	0
2150	0.57	1	5	4	0
2150	0.58	1	5	4	0
2150	0.59	1	5	4	0
2150	0.6	1	5	4	0
2150	0.61	1	5	4	0
2150	0.62	1	5	4	0
2150	0.63	1	5	4	0
2150	0.64	1	5	4	0
2150	0.65	1	5	4	0
2150	0.66	1	5	4	0
2150	0.67	1	5	4	0
2150	0.68	1	5	4	0
2150	0.69	1	5	4	0
2150	0.7	1	5	4	0
2150	0.71	1	5	4	0
2150	0.72	1	5	4	0
2150	0.73	2	5	3	0
2150	0.74	2	5	3	0
2150	0.75	2	5	3	0
2150	0.76	2	5	3	0
2150	0.77	2	5	3	0
2150	0.78	2	5	3	0
2150	0.79	2	5	3	0
2150	0.8	2	5	3	0
2150	0.81	2	5	3	0
2150	0.82	2	5	3	0
2150	0.83	2	5	3	0
2150	0.84	2	5	3	0
2150	0.85	2	5	3	0
2150	0.86	2	5	3	0
2150	0.87	2	5	3	0
2150	0.88	2	5	3	0
2150	0.89	2	5	3	0
2150	0.9	2	5	3	0
2150	0.91	2	5	3	0
2150	0.92	2	5	3	0
2150	0.93	0	3	3	2
2150	0.94	-1	1	2	4
2150	0.95	0	1	1	4
2150	0.96	0	1	1	4
2150	0.97	0	1	1	4
2150	0.98	0	1	1	4
2150	0.99	-1	0	1	5
2150	1.0	-1	0	1	5
2200	0.01	-8	5	13	0
2200	0.02	-5	5	10	0
2200	0.03	-5	5	10	0
2200	0.04	-4	5	9	0
2200	0.05	-4	5	9	0
2200	0.06	-4	5	9	0
2200	0.07	-3	5	8	0
2200	0.08	-3	5	8	0
2200	0.09	-3	5	8	0
2200	0.1	-3	5	8	0
2200	0.11	-3	5	8	0
2200	0.12	-3	5	8	0
2200	0.13	-3	5	8	0
2200	0.14	-3	5	8	0
2200	0.15	-3	5	8	0
2200	0.16	-3	5	8	0
2200	0.17	-3	5	8	0
2200	0.18	-3	5	8	0
2200	0.19	-3	5	8	0
2200	0.2	-3	5	8	0
2200	0.21	-3	5	8	0
2200	0.22	-3	5	8	0
2200	0.23	-3	5	8	0
2200	0.24	-3	5	8	0
2200	0.25	-3	5	8	0
2200	0.26	-3	5	8	0
2200	0.27	-2	5	7	0
2200	0.28	-2	5	7	0
2200	0.29	-2	5	7	0
2200	0.3	-2	5	7	0
2200	0.31	-2	5	7	0
2200	0.32	-2	5	7	0
2200	0.33	-2	5	7	0
2200	0.34	-2	5	7	0
2200	0.35	-2	5	7	0
2200	0.36	-2	5	7	0
2200	0.37	-2	5	7	0
2200	0.38	-2	5	7	0
2200	0.39	-2	5	7	0
2200	0.4	-2	5	7	0
2200	0.41	-1	5	6	0
2200	0.42	0	5	5	0
2200	0.43	0	5	5	0
2200	0.44	0	5	5	0
2200	0.45	0	5	5	0
2200	0.46	0	5	5	0
2200	0.47	0	5	5	0
2200	0.48	1	5	4	0
2200	0.49	1	5	4	0
2200	0.5	1	5	4	0
2200	0.51	1	5	4	0
2200	0.52	1	5	4	0
2200	0.53	1	5	4	0
2200	0.54	1	5	4	0
2200	0.55	1	5	4	0
2200	0.56	1	5	4	0
2200	0.57	1	5	4	0
2200	0.58	1	5	4	0
2200	0.59	1	5	4	0
2200	0.6	1	5	4	0
2200	0.61	1	5	4	0
2200	0.62	1	5	4	0
2200	0.63	1	5	4	0
2200	0.64	1	5	4	0
2200	0.65	1	5	4	0
2200	0.66	1	5	4	0
2200	0.67	1	5	4	0
2200	0.68	1	5	4	0
2200	0.69	1	5	4	0
2200	0.7	1	5	4	0
2200	0.71	1	5	4	0
2200	0.72	1	5	4	0
2200	0.73	2	5	3	0
2200	0.74	2	5	3	0
2200	0.75	2	5	3	0
2200	0.76	2	5	3	0
2200	0.77	2	5	3	0
2200	0.78	2	5	3	0
2200	0.79	2	5	3	0
2200	0.8	2	5	3	0
2200	0.81	2	5	3	0
2200	0.82	2	5	3	0
2200	0.83	2	5	3	0
2200	0.84	2	5	3	0
2200	0.85	2	5	3	0
2200	0.86	2	5	3	0
2200	0.87	2	5	3	0
2200	0.88	2	5	3	0
2200	0.89	2	5	3	0
2200	0.9	2	5	3	0
2200	0.91	2	5	3	0
2200	0.92	2	5	3	0
2200	0.93	0	3	3	2
2200	0.94	-1	1	2	4
2200	0.95	0	1	1	4
2200	0.96	0	1	1	4
2200	0.97	0	1	1	4
2200	0.98	0	1	1	4
2200	0.99	-1	0	1	5
2200	1.0	-1	0	1	5
2250	0.01	-8	5	13	0
2250	0.02	-5	5	10	0
2250	0.03	-5	5	10	0
2250	0.04	-4	5	9	0
2250	0.05	-4	5	9	0
2250	0.06	-4	5	9	0
2250	0.07	-3	5	8	0
2250	0.08	-3	5	8	0
2250	0.09	-3	5	8	0
2250	0.1	-3	5	8	0
2250	0.11	-3	5	8	0
2250	0.12	-3	5	8	0
2250	0.13	-3	5	8	0
2250	0.14	-3	5	8	0
2250	0.15	-3	5	8	0
2250	0.16	-3	5	8	0
2250	0.17	-3	5	8	0
2250	0.18	-3	5	8	0
2250	0.19	-3	5	8	0
2250	0.2	-3	5	8	0
2250	0.21	-3	5	8	0
2250	0.22	-3	5	8	0
2250	0.23	-3	5	8	0
2250	0.24	-3	5	8	0
2250	0.25	-3	5	8	0
2250	0.26	-3	5	8	0
2250	0.27	-2	5	7	0
2250	0.28	-2	5	7	0
2250	0.29	-2	5	7	0
2250	0.3	-2	5	7	0
2250	0.31	-2	5	7	0
2250	0.32	-2	5	7	0
2250	0.33	-2	5	7	0
2250	0.34	-2	5	7	0
2250	0.35	-2	5	7	0
2250	0.36	-2	5	7	0
2250	0.37	-2	5	7	0
2250	0.38	-2	5	7	0
2250	0.39	-2	5	7	0
2250	0.4	-2	5	7	0
2250	0.41	-1	5	6	0
2250	0.42	0	5	5	0
2250	0.43	0	5	5	0
2250	0.44	0	5	5	0
2250	0.45	0	5	5	0
2250	0.46	0	5	5	0
2250	0.47	0	5	5	0
2250	0.48	1	5	4	0
2250	0.49	1	5	4	0
2250	0.5	1	5	4	0
2250	0.51	1	5	4	0
2250	0.52	1	5	4	0
2250	0.53	1	5	4	0
2250	0.54	1	5	4	0
2250	0.55	1	5	4	0
2250	0.56	1	5	4	0
2250	0.57	1	5	4	0
2250	0.58	1	5	4	0
2250	0.59	1	5	4	0
2250	0.6	1	5	4	0
2250	0.61	1	5	4	0
2250	0.62	1	5	4	0
2250	0.63	1	5	4	0
2250	0.64	1	5	4	0
2250	0.65	1	5	4	0
2250	0.66	1	5	4	0
2250	0.67	1	5	4	0
2250	0.68	1	5	4	0
2250	0.69	1	5	4	0
2250	0.7	1	5	4	0
2250	0.71	1	5	4	0
2250	0.72	1	5	4	0
2250	0.73	2	5	3	0
2250	0.74	2	5	3	0
2250	0.75	2	5	3	0
2250	0.76	2	5	3	0
2250	0.77	2	5	3	0
2250	0.78	2	5	3	0
2250	0.79	2	5	3	0
2250	0.8	2	5	3	0
2250	0.81	2	5	3	0
2250	0.82	2	5	3	0
2250	0.83	2	5	3	0
2250	0.84	2	5	3	0
2250	0.85	2	5	3	0
2250	0.86	2	5	3	0
2250	0.87	2	5	3	0
2250	0.88	2	5	3	0
2250	0.89	2	5	3	0
2250	0.9	2	5	3	0
2250	0.91	2	5	3	0
2250	0.92	2	5	3	0
2250	0.93	0	3	3	2
2250	0.94	-1	1	2	4
2250	0.95	0	1	1	4
2250	0.96	0	1	1	4
2250	0.97	0	1	1	4
2250	0.98	0	1	1	4
2250	0.99	-1	0	1	5
2250	1.0	-1	0	1	5
2300	0.01	-8	5	13	0
2300	0.02	-5	5	10	0
2300	0.03	-5	5	10	0
2300	0.04	-4	5	9	0
2300	0.05	-4	5	9	0
2300	0.06	-4	5	9	0
2300	0.07	-3	5	8	0
2300	0.08	-3	5	8	0
2300	0.09	-3	5	8	0
2300	0.1	-3	5	8	0
2300	0.11	-3	5	8	0
2300	0.12	-3	5	8	0
2300	0.13	-3	5	8	0
2300	0.14	-3	5	8	0
2300	0.15	-3	5	8	0
2300	0.16	-3	5	8	0
2300	0.17	-3	5	8	0
2300	0.18	-3	5	8	0
2300	0.19	-3	5	8	0
